Date,PL,VaRBHS,VaREWMA,VaRn,VaRt,VaRPot,ESEWMA,ESn,ESt,ESPot
15/05/2008 00:00,-690,3137.5,3425.808069,2272.345499,2747.38617,4759.746228,5441.056113,2587.213269,24272.77946,5692.106662
17/05/2008 00:00,1670,3137.5,3678.741643,2273.846788,2739.881948,4759.746228,5817.28949,2588.822539,24193.30065,5692.106662
18/05/2008 00:00,2250,3137.5,3611.529675,2278.131186,2758.41284,4759.746228,5721.812051,2594.261239,24367.05189,5692.106662
20/05/2008 00:00,-120,3137.5,3720.242833,2287.339191,2753.771213,4759.746228,5878.069164,2605.276651,24322.33673,5692.106662
21/05/2008 00:00,-1130,3137.5,3989.66688,2286.943273,2743.959498,4759.746228,6297.748478,2604.869674,24241.63324,5692.106662
23/05/2008 00:00,-760,3137.5,3870.204419,2290.09233,2748.849264,4759.746228,6117.086326,2608.317206,24286.84318,5692.106662
24/05/2008 00:00,-200,3137.5,3860.498879,2292.856992,2775.933348,4759.746228,6101.628475,2611.190339,24502.71654,5692.106662
26/05/2008 00:00,630,3137.5,3794.150308,2292.995593,2779.060219,4759.746228,5989.948255,2611.331649,24529.17253,5692.106662
27/05/2008 00:00,1060,3137.5,3683.40061,2293.272512,2793.627218,4759.746228,5821.111897,2611.747957,24656.48959,5692.106662
28/05/2008 00:00,680,3137.5,3599.795582,2294.548619,2822.051569,4759.746228,5702.5733,2613.507103,24911.06809,5692.106662
30/05/2008 00:00,640,3137.5,3577.391076,2292.173311,2813.293164,4759.746228,5665.667334,2611.202399,24857.06609,5692.106662
31/05/2008 00:00,1480,3137.5,3503.070424,2292.455207,2828.279543,4759.746228,5549.456867,2611.627322,24989.40268,5692.106662
02/06/2008 00:00,1050,3137.5,3427.449303,2294.678505,2826.693722,4759.746228,5444.061662,2614.314313,24973.78966,5692.106662
03/06/2008 00:00,-300,3137.5,3503.512279,2293.543701,2823.001256,4759.746228,5550.261057,2613.524035,24962.58322,5692.106662
05/06/2008 00:00,870,3137.5,3484.645118,2292.961695,2813.231146,4759.746228,5523.92997,2612.906777,24879.36815,5692.106662
06/06/2008 00:00,280,3137.5,3388.942182,2290.854521,2807.676633,4759.746228,5389.762666,2610.970442,24852.18885,5692.106662
08/06/2008 00:00,-300,3137.5,3347.153588,2290.616394,2815.500178,4759.746228,5328.50647,2610.7792,24929.24317,5692.106662
09/06/2008 00:00,-750,3137.5,3250.305921,2290.523477,2813.596723,4759.746228,5186.214038,2610.681489,24913.15196,5692.106662
11/06/2008 00:00,1430,3137.5,3162.492985,2292.68452,2839.003439,4759.746228,5063.928711,2612.994175,25130.29949,5692.106662
12/06/2008 00:00,120,3137.5,3126.989397,2295.126947,2858.953836,4759.746228,5007.834358,2616.26433,25319.37512,5692.106662
13/06/2008 00:00,700,3137.5,3215.447997,2294.753499,2855.866072,4759.746228,5138.829108,2615.906402,25301.5577,5692.106662
15/06/2008 00:00,-500,3137.5,3118.044831,2294.986552,2880.971402,4759.746228,4997.492015,2616.351114,25528.14207,5692.106662
16/06/2008 00:00,700,3137.5,3065.281194,2295.919444,2897.4255,4759.746228,4928.318653,2617.338323,25667.55292,5692.106662
18/06/2008 00:00,240,3137.5,3001.512211,2295.961472,2921.65896,4759.746228,4846.65413,2617.602057,25891.73635,5692.106662
19/06/2008 00:00,1610,3137.5,2953.914093,2295.726215,2926.699647,4759.746228,4786.515155,2617.402449,25943.67334,5692.106662
21/06/2008 00:00,780,3137.5,2867.927487,2298.580786,2934.033212,4759.746228,4672.01598,2621.252575,26026.79976,5692.106662
22/06/2008 00:00,430,3137.5,3032.609875,2297.683957,2938.335941,4759.746228,4888.13291,2620.577618,26087.06696,5692.106662
24/06/2008 00:00,-200,3137.5,2994.750478,2297.47686,2953.081163,4759.746228,4841.611495,2620.459799,26226.0856,5692.106662
25/06/2008 00:00,-200,3137.5,2918.803144,2297.771641,2959.622748,4759.746228,4740.916085,2620.759647,26278.80191,5692.106662
26/06/2008 00:00,50,3137.5,2836.167338,2298.434545,2963.166824,4759.746228,4638.504293,2621.390928,26294.62116,5692.106662
28/06/2008 00:00,840,3137.5,2756.231584,2298.484931,2962.862222,4759.746228,4537.67959,2621.436999,26290.47538,5692.106662
29/06/2008 00:00,-960,3137.5,2672.269585,2298.557937,2963.347053,4759.746228,4427.853194,2621.52938,26294.60547,5692.106662
01/07/2008 00:00,1620,3137.5,2662.910798,2302.55933,2983.473103,4759.746228,4414.98032,2625.699947,26447.95376,5692.106662
02/07/2008 00:00,-460,3137.5,2695.93167,2306.587008,3008.730095,4759.746228,4456.484502,2630.733828,26670.62703,5692.106662
04/07/2008 00:00,700,3137.5,2883.73947,2307.229534,3020.169417,4759.746228,4692.556218,2631.414595,26767.59549,5692.106662
05/07/2008 00:00,0,3137.5,2822.911154,2307.386937,3045.639639,4759.746228,4619.06793,2631.781377,26999.5889,5692.106662
07/07/2008 00:00,1050,3137.5,2783.482565,2307.648186,3038.371401,4759.746228,4569.843326,2631.996195,26927.04068,5692.106662
08/07/2008 00:00,890,3137.5,2698.901575,2308.788058,3068.48968,4759.746228,4461.341188,2633.575955,27196.94747,5692.106662
10/07/2008 00:00,-3120,3137.5,2729.77192,2309.346999,3098.009238,4759.746228,4501.190378,2634.46103,27464.72526,5692.106662
11/07/2008 00:00,1050,3185,2840.968078,2337.951083,3113.338164,4743.121289,4643.127326,2666.314028,27594.1416,5687.101094
12/07/2008 00:00,1260,3185,3752.77001,2336.712138,3111.947362,4743.121289,5931.51451,2665.398612,27606.0048,5687.101094
14/07/2008 00:00,1570,3185,3727.58589,2335.586543,3107.927582,4743.121289,5894.013115,2664.712109,27593.70728,5687.101094
15/07/2008 00:00,420,3185,3744.407005,2337.761557,3116.006685,4743.121289,5916.715974,2667.786603,27685.47632,5687.101094
17/07/2008 00:00,600,3185,3832.790092,2337.185039,3124.487004,4743.121289,6057.787128,2667.292165,27776.60831,5687.101094
18/07/2008 00:00,740,3185,3728.345968,2337.178834,3146.473039,4743.121289,5894.013115,2667.433634,27978.45416,5687.101094
20/07/2008 00:00,-180,3185,3642.399211,2337.476524,3170.992464,4743.121289,5760.538549,2667.937831,28199.69722,5687.101094
21/07/2008 00:00,110,3185,3575.65594,2337.902508,3177.87309,4743.121289,5663.499104,2668.364686,28252.52061,5687.101094
23/07/2008 00:00,-20,3185,3471.423224,2337.443399,3172.959966,4743.121289,5506.225947,2667.914447,28218.91425,5687.101094
24/07/2008 00:00,460,3185,3366.088565,2337.674579,3172.362779,4743.121289,5360.96287,2668.129776,28207.51212,5687.101094
25/07/2008 00:00,-480,3185,3263.952153,2337.459235,3187.652609,4743.121289,5208.570847,2668.008336,28352.35006,5687.101094
27/07/2008 00:00,740,3185,3182.205895,2339.097557,3204.702197,4743.121289,5091.631967,2669.658066,28480.1238,5687.101094
28/07/2008 00:00,1420,3185,3114.012917,2339.186189,3230.733267,4743.121289,4992.20635,2669.972279,28720.92296,5687.101094
30/07/2008 00:00,2100,3185,3070.752281,2341.687222,3453.371341,4743.121289,4937.40039,2673.236744,92513.88644,5687.101094
31/07/2008 00:00,280,3185,3176.826517,2348.885534,3476.931683,4743.121289,5081.849144,2682.01964,96136.77902,5687.101094
02/08/2008 00:00,670,3185,3497.068686,2348.840031,3473.142,4743.121289,5541.835561,2681.990816,84577.21912,5687.101094
03/08/2008 00:00,1670,3185,3395.855849,2349.05585,3465.086239,4743.121289,5399.96459,2682.307991,66517.51261,5687.101094
05/08/2008 00:00,-470,3185,3330.788501,2352.982351,3465.705255,4743.121289,5303.941415,2687.252177,52361.53048,5687.101094
06/08/2008 00:00,-150,3185,3484.818287,2354.538098,3449.732697,4743.121289,5523.92997,2688.848091,42802.34697,5687.101094
08/08/2008 00:00,-1280,3185,3403.940725,2355.009283,3447.454781,4743.121289,5408.758703,2689.312166,41569.73,5687.101094
09/08/2008 00:00,620,3185,3303.944014,2360.87314,3434.039421,4743.121289,5264.026173,2695.686409,34591.73087,5687.101094
10/08/2008 00:00,300,3185,3376.201366,2360.828605,3413.37842,4743.121289,5372.421582,2695.795618,30557.94486,5687.101094
12/08/2008 00:00,-1880,3185,3306.06153,2360.576349,3405.444176,4743.121289,5266.36505,2695.585277,29437.70854,5687.101094
13/08/2008 00:00,-560,3185,3211.968295,2372.235589,3413.236236,4747.010933,5134.535461,2708.368936,27821.03284,5713.866225
15/08/2008 00:00,400,3185,3478.510698,2374.053956,3394.275608,4747.010933,5515.643069,2710.26281,25265.24948,5713.866225
16/08/2008 00:00,770,3185,3407.466525,2374.029387,3387.826171,4747.010933,5413.909705,2710.278362,24618.47405,5713.866225
18/08/2008 00:00,0,3185,3316.079176,2374.297461,3367.855439,4747.010933,5279.790099,2710.771935,22668.75831,5713.866225
19/08/2008 00:00,0,3185,3267.804327,2374.297461,3367.855648,4747.010933,5214.05526,2710.771935,22668.76682,5713.866225
21/08/2008 00:00,-100,3185,3168.452819,2373.940858,3371.184295,4747.010933,5072.129091,2710.412915,22999.18321,5713.866225
22/08/2008 00:00,620,3185,3072.134197,2374.268028,3370.434824,4747.010933,4939.546307,2710.732389,22875.27213,5713.866225
23/08/2008 00:00,620,3185,2980.805036,2374.005231,3352.365698,4747.010933,4821.349248,2710.629415,21485.39323,5713.866225
25/08/2008 00:00,780,3185,2926.99813,2373.983507,3334.855871,4747.010933,4749.401364,2710.758931,20264.06833,5713.866225
26/08/2008 00:00,120,3185,2875.501744,2374.234296,3315.796765,4747.010933,4680.783721,2711.241442,19015.779,5713.866225
28/08/2008 00:00,780,3185,2850.233763,2374.156651,3314.987727,4747.010933,4652.184302,2711.169967,18982.31084,5713.866225
29/08/2008 00:00,300,3185,2764.080813,2373.719905,3300.577062,4747.010933,4548.191807,2710.963844,18192.16599,5713.866225
31/08/2008 00:00,940,3185,2744.661548,2373.300317,3295.131385,4747.010933,4522.353871,2710.588016,17970.43595,5713.866225
01/09/2008 00:00,420,3185,2669.021742,2373.738777,3276.367278,4747.010933,4423.106316,2711.364193,16949.61445,5713.866225
03/09/2008 00:00,680,3185,2686.468823,2373.501731,3266.576129,4747.010933,4446.623266,2711.200409,16547.82026,5713.866225
04/09/2008 00:00,120,3185,2622.172461,2373.69575,3261.486702,4747.010933,4360.135054,2711.480956,16291.42966,5713.866225
06/09/2008 00:00,20,3185,2593.386698,2373.034637,3278.911234,4747.010933,4323.123008,2710.478826,17200.57465,5713.866225
07/09/2008 00:00,680,3185,2515.12534,2373.288191,3291.474208,4747.010933,4220.307215,2710.63239,17772.46407,5713.866225
08/09/2008 00:00,1120,3185,2438.58164,2370.189072,3293.258784,4747.010933,4119.30738,2707.518832,18102.87028,5713.866225
10/09/2008 00:00,-1680,3185,2419.151306,2371.429042,3279.36064,4747.010933,4092.352228,2709.204531,17165.15009,5713.866225
11/09/2008 00:00,-190,3185,2500.466036,2381.167226,3295.171505,4747.010933,4200.456389,2719.699906,17193.92621,5713.866225
13/09/2008 00:00,750,3185,2793.92725,2378.75315,3311.24077,4747.010933,4582.691886,2717.108983,18160.11189,5713.866225
14/09/2008 00:00,250,3185,2715.368014,2378.922779,3292.912018,4747.010933,4480.543898,2717.489771,17219.03128,5713.866225
16/09/2008 00:00,1880,3185,2693.361165,2377.767666,3297.911458,4747.010933,4453.77237,2716.338283,17558.10431,5713.866225
17/09/2008 00:00,-750,3185,2616.573762,2380.828827,3315.429831,4747.010933,4352.366639,2719.999751,18084.08836,5713.866225
19/09/2008 00:00,440,3185,2936.472621,2376.093342,3303.852683,4747.010933,4763.412485,2714.775491,17895.2092,5713.866225
20/09/2008 00:00,1440,3185,2917.99155,2374.688268,3304.351063,4747.010933,4739.740587,2713.410463,18051.99047,5713.866225
21/09/2008 00:00,-220,3185,2847.018051,2377.058474,3294.973436,4747.010933,4649.527898,2716.527959,17181.49696,5713.866225
23/09/2008 00:00,440,3185,2860.130491,2360.850622,3266.903935,4787.517565,4663.517887,2698.570988,16862.28415,5720.44808
24/09/2008 00:00,250,3185,2780.502936,2351.984023,3259.043823,4787.517565,4564.819805,2688.995499,17162.19196,5720.44808
26/09/2008 00:00,-3130,3185,2713.114398,2351.776074,3255.328274,4787.517565,4478.377663,2688.812612,17018.96509,5720.44808
27/09/2008 00:00,-3130,3190,2746.219069,2380.534114,3308.030752,4727.536939,4524.387208,2720.795378,18091.10236,5699.247424
29/09/2008 00:00,-1190,3190,3691.448735,2409.00132,3361.010658,4785.135787,5833.111758,2752.439121,19269.69999,5722.461999
30/09/2008 00:00,-2000,3190,4398.495638,2414.034476,3349.209672,4785.135787,6955.380564,2757.902448,18188.88723,5722.461999
02/10/2008 00:00,1300,3190,4378.836623,2426.967801,3374.347199,4714.762312,6922.247124,2771.979722,18480.72881,5692.004981
03/10/2008 00:00,1680,3190,4553.575891,2428.846394,3363.374172,4714.762312,7212.857723,2774.446596,17592.8307,5692.004981
05/10/2008 00:00,-1500,3190,4529.292528,2431.821225,3365.277517,4714.762312,7175.863854,2778.411192,17213.5171,5692.004981
06/10/2008 00:00,-1580,3190,4584.783874,2439.796797,3359.295791,4714.762312,7263.642067,2787.064916,16422.57081,5692.004981
07/10/2008 00:00,660,3190,4615.857116,2448.104983,3354.525813,4714.762312,7305.63928,2796.14049,15748.7125,5692.004981
09/10/2008 00:00,1610,3190,4662.546924,2447.7509,3339.480702,4714.762312,7385.462841,2795.95624,15233.295,5692.004981
10/10/2008 00:00,-5700,3190,4547.653256,2451.081407,3346.889292,4714.762312,7204.344133,2800.077779,15134.0523,5692.004981
12/10/2008 00:00,-12410,3450,4764.721297,2533.114846,3463.297717,5027.008395,7537.862359,2892.44079,17874.99913,6235.463987
13/10/2008 00:00,3550,3685,6915.188893,2872.014102,3672.884909,5172.719039,10354.52007,3277.116469,26717.0509,7822.698156
15/10/2008 00:00,3110,3685,12721.13663,2889.844455,3741.387482,5172.719039,17122.72859,3298.671516,30756.44749,7822.698156
16/10/2008 00:00,-400,3685,12703.53329,2903.4509,3788.841288,5172.719039,17122.72859,3315.11353,33072.89238,7822.698156
18/10/2008 00:00,120,3685,12600.79831,2904.811597,3789.515773,5172.719039,17061.85742,3316.416064,32764.40666,7822.698156
19/10/2008 00:00,1500,3685,12223.00756,2904.878821,3790.812932,5172.719039,16314.7136,3316.4756,32928.6644,7822.698156
20/10/2008 00:00,-1320,3685,11850.82876,2906.27071,3783.25928,5172.719039,15914.11897,3318.559671,30577.94908,7822.698156
22/10/2008 00:00,-2650,3685,11559.10413,2911.804292,3768.633365,5172.719039,15591.03262,3324.523485,27675.33528,7822.698156
23/10/2008 00:00,-2380,3685,11269.34922,2929.376182,3802.126889,5244.529601,15210.17487,3343.929567,28363.31014,7900.705277
25/10/2008 00:00,430,3685,11173.52045,2944.026681,3823.061468,5302.687757,15124.82517,3360.03824,28037.17714,7962.273033
26/10/2008 00:00,3300,3685,11035.60655,2943.89959,3814.421039,5302.687757,14897.41975,3359.965468,27232.83482,7962.273033
28/10/2008 00:00,-300,3685,10704.66079,2958.81499,3886.390733,5302.687757,14461.81281,3377.73231,31993.87879,7962.273033
29/10/2008 00:00,1690,3685,10756.51584,2959.865861,3890.366614,5302.687757,14558.30002,3378.714846,32233.65578,7962.273033
31/10/2008 00:00,2050,3685,10433.10534,2962.458256,3883.472414,5302.687757,14038.01192,3382.165553,29829.1484,7962.273033
01/11/2008 00:00,1620,3685,10215.678,2967.159165,3892.100492,5302.687757,13692.13691,3388.081437,28829.01875,7962.273033
03/11/2008 00:00,1490,3685,10056.36565,2969.67957,3897.372656,5302.687757,13459.83633,3391.280698,28177.37532,7962.273033
04/11/2008 00:00,-580,3685,9845.511039,2971.639116,3889.962861,5302.687757,13203.36421,3393.860708,26604.58909,7962.273033
05/11/2008 00:00,620,3685,9627.743785,2967.111947,3887.278902,5302.687757,12975.58254,3388.915895,27149.94815,7962.273033
07/11/2008 00:00,430,3685,9350.151218,2967.047425,3872.652078,5302.687757,12683.6615,3388.958505,25900.1369,7962.273033
08/11/2008 00:00,3010,3685,9079.082781,2965.484167,3875.005241,5302.687757,12371.52027,3387.423905,26349.36176,7962.273033
10/11/2008 00:00,310,3685,8808.869788,2977.212588,3913.189055,5302.687757,12126.92083,3401.720162,27202.21653,7962.273033
11/11/2008 00:00,920,3685,8920.147972,2977.028966,3907.934151,5302.687757,12250.3346,3401.565146,26798.75905,7962.273033
13/11/2008 00:00,-1880,3685,8651.484418,2977.073988,3885.385378,5302.687757,12019.30462,3401.867268,24897.68893,7962.273033
14/11/2008 00:00,-6320,3685,8422.317508,2987.334188,3891.582034,5302.687757,11811.08898,3412.981091,24042.54269,7962.273033
16/11/2008 00:00,-580,3835,8334.804321,3070.892297,4024.862589,5533.676874,11738.72394,3506.953939,30777.99376,8245.104866
17/11/2008 00:00,750,3835,9788.779851,3072.79664,4010.5767,5533.676874,13128.30521,3508.899701,28921.63087,8245.104866
18/11/2008 00:00,-300,3835,9506.023497,3072.844114,3993.967229,5533.676874,12822.28082,3509.099755,27335.24658,8245.104866
20/11/2008 00:00,1300,3835,9236.780747,3073.487065,3987.220883,5533.676874,12516.91352,3509.754788,26679.32583,8245.104866
21/11/2008 00:00,220,3835,8960.370722,3072.992445,3981.964964,5533.676874,12281.9944,3509.712511,25994.85459,8245.104866
23/11/2008 00:00,740,3835,8755.542761,3072.528943,3980.234707,5533.676874,12090.79594,3509.271806,25954.47879,8245.104866
24/11/2008 00:00,660,3835,8490.187138,3072.182139,3961.194469,5533.676874,11879.26351,3509.098808,24612.3977,8245.104866
26/11/2008 00:00,1280,3835,8253.679325,3071.76756,3944.670065,5533.676874,11656.67426,3508.824856,23590.46515,8245.104866
27/11/2008 00:00,2030,3835,8020.080355,3072.913936,3935.977577,5533.676874,11421.38991,3510.377109,22699.5927,8245.104866
29/11/2008 00:00,-1320,3835,7849.421244,3076.848002,3937.514884,5533.676874,11268.35903,3515.463974,21966.84287,8245.104866
30/11/2008 00:00,430,3835,7803.10623,3082.540371,3922.930338,5533.676874,11224.96692,3521.554352,20707.60018,8245.104866
02/12/2008 00:00,-120,3835,7657.498004,3082.316433,3915.04823,5533.676874,11116.30725,3521.385192,20372.6705,8245.104866
03/12/2008 00:00,680,3835,7431.774121,3082.929644,3918.694021,5533.676874,10911.86524,3521.959542,20468.98091,8245.104866
04/12/2008 00:00,2850,3835,7206.779968,3082.759347,3921.927972,5533.676874,10667.96918,3521.714913,20667.07012,8245.104866
06/12/2008 00:00,300,3835,7009.004411,3092.68886,3955.515085,5533.676874,10452.9125,3533.833692,21073.20061,8245.104866
07/12/2008 00:00,1310,3835,7218.816473,3092.123473,3952.010309,5533.676874,10692.82189,3533.30248,20974.51431,8245.104866
09/12/2008 00:00,-320,3835,7002.427117,3091.526038,3945.534382,5533.676874,10437.5762,3533.145326,20552.44145,8245.104866
10/12/2008 00:00,480,3835,6877.465344,3092.315368,3938.97531,5533.676874,10302.68325,3533.950581,20192.46618,8245.104866
12/12/2008 00:00,-350,3835,6675.435739,3090.737089,3939.2828,5533.676874,10107.52902,3532.410426,20347.9461,8245.104866
13/12/2008 00:00,-660,3835,6483.127914,3089.005077,3950.364623,5533.676874,9938.125468,3530.557219,20997.8483,8245.104866
15/12/2008 00:00,0,3835,6294.927661,3091.40424,3942.410239,5533.676874,9750.407209,3532.988307,20415.66346,8245.104866
16/12/2008 00:00,1740,3835,6133.685453,3091.40424,3942.410108,5533.676874,9555.865542,3532.988307,20415.66185,8245.104866
17/12/2008 00:00,930,3835,5946.951787,3093.731722,3933.481912,5533.676874,9308.111804,3536.155906,19591.00501,8245.104866
19/12/2008 00:00,2360,3835,5950.75983,3093.141852,3916.615139,5533.676874,9310.802039,3535.812228,18920.4121,8245.104866
20/12/2008 00:00,880,3835,5820.503985,3099.23383,3935.077974,5533.676874,9150.833414,3543.353856,18917.79737,8245.104866
22/12/2008 00:00,440,3835,5990.588858,3098.691318,3917.483333,5533.676874,9359.636495,3543.032389,18277.83758,8245.104866
23/12/2008 00:00,1480,3835,5853.24429,3098.46491,3910.310335,5533.676874,9202.240301,3542.857487,18045.14026,8245.104866
25/12/2008 00:00,500,3835,5685.328442,3099.600997,3894.837749,5533.676874,8983.182389,3544.596054,17316.95094,8245.104866
26/12/2008 00:00,300,3835,5651.307303,3099.176876,3885.509964,5533.676874,8935.710619,3544.247078,17051.92964,8245.104866
28/12/2008 00:00,-680,3835,5493.420633,3098.836653,3882.021708,5533.676874,8740.921644,3543.935956,16969.91968,8245.104866
29/12/2008 00:00,-1690,3835,5330.700046,3101.208561,3869.046817,5533.676874,8503.251624,3546.396997,16439.32808,8245.104866
31/12/2008 00:00,670,3835,5206.38593,3109.150064,3864.243575,5533.676874,8296.806927,3555.034995,15927.46627,8245.104866
